orf_name	Length	Mol_weight	PI
232904-236003(-)_1	1032	111317.53	4.5792
236922-238482(+)_1	519	58470.95	5.7079
238758-239715(+)_1	318	35871.82	6.4978
239808-240249(-)_1	146	16453.29	10.7745
240514-242062(-)_1	515	57026.79	9.0528
242284-246307(-)_1	1340	153279.09	5.8104
246681-247620(+)_1	312	34284.09	7.2124
247734-248517(-)_1	260	30165.58	9.1926
248996-249725(-)_1	242	26385.62	4.6475
249913-252280(-)_1	788	87779.62	7.6485
252494-253823(+)_1	442	49527.11	7.3568
254019-258312(+)_1	1430	167135.3	6.8313
258546-258933(+)_1	128	15206.03	4.3708
259233-259617(+)_1	127	14341.91	8.4801
259958-262088(-)_1	709	77917.31	5.3909
263009-263582(+)_1	190	21805.56	4.8227
263622-264123(-)_1	166	19024.08	10.0815
264666-266442(+)_1	591	65588.18	4.3416
267023-272141(+)_1	1705	177863.67	6.1427
272203-272752(-)_1	182	20850.58	4.5703
273884-276044(+)_1	719	81176.52	7.3026
276237-279279(-)_1	1013	115799.34	7.0409
279579-285897(+)_1	2105	239833.1	6.5638
286214-287387(+)_1	390	44658.2	7.7043
287623-288718(-)_1	364	41834.81	9.3806
289595-289694(+)_1	23	2628.1	9.1303
296299-297856(-)_1	518	57456.82	8.34
300173-300278(+)_1	30	3240.76	9.9026
301226-301589(+)_1	9	1014.21	9.1715
301589-302312(+)_1	240	26255.49	7.16
303228-303807(-)_1	192	21468.54	4.1244
303824-304154(-)_1	109	12752.48	10.9511
304198-304828(-)_1	209	23434.21	5.1301
305263-306298(+)_1	344	39332.46	7.172
306619-309118(+)_1	832	95413.51	6.061
309526-310615(+)_1	362	40829.86	8.9538
886-3940(+)_1	1017	116970.8	8.492
4407-6789(-)_1	793	92403.79	9.4134
6995-8453(-)_1	485	54216.59	5.786
8656-9829(+)_1	390	44537.7	5.3628
10193-11219(+)_1	341	38004.75	8.3007
11400-11904(-)_1	167	19081.52	4.2557
12235-14467(-)_1	743	86858.26	4.8188
14794-16165(+)_1	456	50936.9	7.4665
16480-16585(+)_1	3	350.39	5.55
16861-20236(-)_1	1124	129715.26	8.9841
20656-21661(+)_1	334	38586.94	8.5411
22023-23865(+)_1	613	66627.63	5.076
24250-26011(-)_1	586	65996.84	9.4375
29092-30151(-)_1	352	39180.05	5.1734
30424-32080(+)_1	551	62857.41	5.0812
32367-34320(-)_1	650	70999.38	6.9464
35228-38423(-)_1	1064	115621.5	6.4274
38897-39827(-)_1	309	33979.73	9.0081
40262-43181(-)_1	972	110568.15	6.6612
43308-43829(+)_1	122	13616.82	6.4755
44521-45472(+)_1	316	34362.56	7.672
45966-46632(-)_1	221	23024.12	5.8993
47011-48316(-)_1	434	50361.24	5.8937
48640-51919(-)_1	1092	124286.94	5.4519
52453-54547(-)_1	697	79057.06	5.9852
55293-55971(-)_1	225	25112.77	10.9979
56435-57068(+)_1	210	23584.52	9.0367
57307-58420(-)_1	370	40675.6	7.7498
62467-64183(+)_1	571	61771.94	6.8818
64413-65439(-)_1	341	38754.8	8.6794
65723-66194(+)_1	156	17025.87	10.4467
66482-68087(+)_1	534	61455.97	9.6353
68389-70672(+)_1	760	85434.54	5.0783
70959-71943(-)_1	327	36747.67	6.6861
72798-73983(+)_1	394	44536.11	9.7849
74286-76161(-)_1	624	69891.03	8.3422
76692-77442(+)_1	249	28414.0	10.3979
77759-78620(+)_1	286	33402.56	9.6558
78728-79295(-)_1	188	22048.72	10.269
79516-81580(-)_1	687	78038.09	8.8149
81863-82766(-)_1	300	33195.54	10.5967
83110-84703(-)_1	530	59926.58	6.3114
85421-89234(+)_1	1270	137862.44	5.8387
89786-92432(+)_1	881	96415.38	4.8084
92901-94020(+)_1	372	42315.46	6.6986
94532-95078(+)_1	181	20543.5	7.1675
95876-96736(+)_1	27	3105.75	7.796
96927-99813(-)_1	961	110280.41	5.753
100470-101835(+)_1	454	51750.75	8.3385
102114-103248(-)_1	377	42986.91	4.4042
103869-104691(+)_1	273	31848.07	4.7953
104867-105005(-)_1	7	735.96	5.5289
105043-106897(+)_1	617	67735.65	4.9722
107834-108797(-)_1	320	36881.91	9.894
110374-111661(+)_1	428	47100.88	7.2251
112835-114476(+)_1	546	62373.0	5.0575
115067-115985(+)_1	305	34964.96	10.1439
116303-117899(+)_1	531	59304.44	6.5104
117991-118504(-)_1	170	19202.09	10.4812
118871-120992(+)_1	706	81202.22	6.8344
121330-122365(-)_1	344	39293.46	8.9698
122664-124437(-)_1	590	65470.4	6.2719
125054-125951(+)_1	298	32178.36	10.0971
126040-132478(-)_1	2145	238031.52	6.464
133171-134758(+)_1	528	61312.16	7.416
134891-135566(-)_1	224	26064.6	4.7008
136241-137402(+)_1	386	41020.94	7.1306
137634-139914(-)_1	759	84755.72	6.4634
140215-140809(-)_1	197	22881.33	4.2999
141053-141629(+)_1	191	22375.47	5.3016
141743-144281(-)_1	845	95060.28	8.1024
144482-145865(+)_1	460	53044.43	5.2463
146161-146401(-)_1	2	305.4	10.0
147171-148692(-)_1	506	57438.92	7.7549
149245-150796(+)_1	516	57840.04	9.4321
150992-151346(-)_1	117	13570.7	10.3519
151681-153250(+)_1	522	59248.11	8.5133
153538-154825(+)_1	428	49649.86	5.0762
155103-157818(+)_1	904	103230.98	5.4969
157975-159793(-)_1	605	69342.81	4.4005
160119-161388(+)_1	422	46796.42	6.7902
161706-164769(+)_1	1020	118206.21	6.0872
165011-167444(-)_1	810	94239.14	8.7575
167806-169144(+)_1	445	51822.78	6.5854
169667-171131(+)_1	487	56415.65	6.3178
171468-175074(-)_1	1201	135870.44	5.6479
175557-176628(-)_1	356	39651.62	6.1856
176885-178472(+)_1	528	57584.54	7.6641
178594-179446(-)_1	283	31915.5	10.0992
179898-181965(+)_1	688	76143.77	6.9436
182197-187357(-)_1	1719	190018.99	5.3641
188146-188818(-)_1	223	25660.83	8.985
189932-192236(+)_1	767	84058.64	5.0873
193128-193674(+)_1	181	20657.6	7.1666
195377-195983(-)_1	201	23033.14	6.2779
196354-197464(-)_1	369	41884.93	4.3869
199120-200434(+)_1	437	49805.75	9.5582
200976-203424(+)_1	815	94049.88	7.6342
204036-205359(+)_1	440	48447.2	6.3714
205811-206000(+)_1	9	933.05	11.6501
206551-207198(+)_1	50	5325.09	4.2925
207694-208546(+)_1	283	32318.56	9.8858
209269-210505(+)_1	411	44735.49	5.5352
211555-212482(+)_1	308	34807.14	10.3191
212807-215315(-)_1	835	91960.94	4.5611
215674-216212(-)_1	76	8626.94	7.469
216884-217823(+)_1	312	35859.88	5.3061
218040-218463(+)_1	140	15760.93	6.4558
219166-221539(+)_1	790	91457.4	4.4881
221721-222171(-)_1	149	17143.45	8.3199
222502-223024(+)_1	173	19521.25	6.0048
223346-224270(-)_1	307	34357.9	10.3334
225255-227919(+)_1	887	101027.9	9.3782
228241-230428(+)_1	728	84237.3	4.6588
230682-231802(-)_1	240	27920.93	3.9644
232267-233185(+)_1	305	33432.06	9.2587
233295-235242(-)_1	648	73984.28	7.1831
235601-239912(+)_1	1436	165230.27	5.8522
240002-240800(-)_1	265	29029.25	4.7216
241184-241637(-)_1	150	16917.61	4.2702
241909-243847(-)_1	645	73110.76	9.2848
244338-245331(+)_1	258	29765.51	6.1506
245547-246597(+)_1	349	41276.96	9.6429
246834-248517(-)_1	560	63447.69	4.6632
249001-250177(+)_1	391	44915.67	9.7033
250223-251441(-)_1	405	45022.9	8.1222
251713-253147(-)_1	477	53847.31	6.8945
253426-256720(+)_1	1097	124546.7	8.1537
256860-258402(-)_1	513	58533.61	8.7814
258664-259729(-)_1	354	39279.58	4.6049
259958-260975(+)_1	338	38341.66	4.1902
261113-261698(-)_1	194	22696.7	9.8294
261894-263196(-)_1	433	49722.9	6.5762
263579-266033(+)_1	817	92685.39	6.6309
266080-266354(-)_1	13	1554.87	6.4359
266419-268648(+)_1	742	84654.69	7.8346
269251-269716(+)_1	154	17540.26	10.4623
269886-271251(-)_1	454	52974.68	6.5113
271523-272816(-)_1	430	47972.88	6.0107
273300-274749(+)_1	482	56709.55	8.9905
274905-276483(-)_1	525	58346.19	6.9683
276695-277529(-)_1	277	31877.64	9.4536
277911-278733(+)_1	273	30839.12	5.8513
278928-279132(-)_1	14	1794.14	10.784
279704-281342(+)_1	545	61674.35	9.477
281727-283068(+)_1	446	50323.01	5.1944
283414-284269(-)_1	149	16883.78	10.809
285253-285853(+)_1	17	1904.27	5.9861
286253-286574(-)_1	106	10907.98	3.548
287086-288952(-)_1	621	69867.35	6.2431
289445-291250(-)_1	375	43135.78	6.9864
291837-292869(-)_1	343	37159.09	9.1267
293476-296626(-)_1	1049	123097.49	7.4477
297168-298032(-)_1	287	32747.55	6.3859
298684-299437(+)_1	70	7955.09	6.3288
300501-302598(-)_1	698	80721.48	6.6258
303069-306006(+)_1	978	113256.4	7.519
306238-306850(-)_1	203	22896.68	5.3678
307137-307410(-)_1	13	1537.81	5.2713
307422-309330(+)_1	635	71791.26	5.1524
309515-310202(-)_1	228	26423.96	10.87
310627-310804(-)_1	3	364.42	5.55
311243-312530(+)_1	428	48092.33	9.491
312677-313856(-)_1	392	44215.33	4.1194
313920-314504(+)_1	122	13779.61	7.9622
314702-316565(-)_1	620	70245.38	4.6942
318040-320407(+)_1	788	90880.9	5.5598
320623-321343(-)_1	239	26711.18	8.8514
322037-327425(+)_1	1795	208178.18	4.73
327855-328842(+)_1	328	36436.29	7.3962
329304-331845(+)_1	846	95661.57	9.7346
332128-333214(-)_1	361	39566.89	5.9984
336892-337096(+)_1	15	1548.86	11.6501
337089-337404(+)_1	29	3255.89	10.1175
341069-342530(-)_1	486	53915.09	7.9149
342956-343508(-)_1	183	19677.09	11.0118
343918-344827(-)_1	302	33710.53	10.1782
345190-346018(+)_1	275	32164.17	8.8664
346318-347128(-)_1	269	29943.36	9.7645
347828-349298(-)_1	489	54399.97	9.3833
350848-351784(+)_1	311	35537.55	5.0787
352341-352863(+)_1	173	19023.83	4.1143
353416-353638(+)_1	34	4135.88	3.9274
353786-354707(-)_1	306	35577.21	5.3655
355043-356366(-)_1	440	51568.47	6.4173
356770-357571(-)_1	266	29913.72	7.3497
357858-359556(-)_1	565	63686.18	8.7278
360008-362573(-)_1	854	98907.08	8.6495
364436-365369(-)_1	310	35830.83	12.801
365399-365711(-)_1	103	11561.82	11.2881
367782-369177(-)_1	464	53325.04	9.2422
369464-372263(-)_1	932	108045.06	8.1848
372810-374055(-)_1	414	46567.74	8.4236
374338-377335(+)_1	998	113188.66	9.8471
377654-379250(+)_1	531	63254.88	7.1874
379505-380805(+)_1	337	38124.77	5.4859
381158-383456(-)_1	765	87077.14	9.3487
383878-385132(-)_1	417	48534.53	10.4802
385529-387623(-)_1	697	77142.56	8.5705
392339-393515(+)_1	391	42842.74	5.1593
394491-395427(+)_1	311	35960.1	8.6471
395657-397310(-)_1	550	62708.21	4.6005
398066-401897(-)_1	1276	145640.83	6.6734
404751-405429(-)_1	225	26545.11	7.6421
406173-407697(+)_1	507	58306.38	5.6841
407960-408893(-)_1	310	36879.1	10.0123
409330-410323(+)_1	330	34710.56	10.8457
411039-412899(+)_1	619	71010.96	6.4679
413281-413476(-)_1	19	2083.26	5.7888
414276-414975(+)_1	232	26120.54	6.0413
415441-415939(+)_1	165	19059.42	4.67
417214-418528(+)_1	437	48856.21	5.8325
419084-419930(+)_1	281	31448.47	4.6272
420154-421477(-)_1	440	48585.1	3.9256
422190-422673(+)_1	160	17112.5	6.4734
423848-425549(+)_1	566	63112.14	4.2362
426167-426779(-)_1	203	23993.06	5.9712
427185-428481(+)_1	431	50007.72	5.2749
429538-431794(-)_1	751	85883.15	7.9834
432347-432953(+)_1	201	22910.95	6.2979
433419-434049(+)_1	209	24282.92	4.9605
434532-435918(+)_1	461	52406.58	6.8294
436207-437474(-)_1	238	27132.05	5.7999
437932-440644(-)_1	903	101488.71	9.6085
441250-441925(+)_1	224	24232.66	4.8889
443348-444911(+)_1	520	57719.73	6.919
445915-450421(+)_1	1501	168821.72	8.2749
451734-452823(+)_1	362	39019.98	11.3325
453159-453786(+)_1	208	24194.66	4.9536
454050-455991(+)_1	646	74993.95	5.9227
456684-457812(-)_1	375	42337.6	8.8884
458431-458932(+)_1	166	19021.71	10.7265
459132-459411(-)_1	8	1046.29	9.2758
459759-462897(-)_1	1045	119593.23	7.4557
463284-464523(-)_1	412	48046.42	9.8087
464809-466114(-)_1	434	48407.72	9.5718
466429-467128(-)_1	232	26908.45	4.4679
467482-468682(+)_1	399	45241.44	9.692
468741-469335(-)_1	197	21886.94	3.8845
470969-472358(+)_1	462	53302.54	6.1664
472982-473801(+)_1	77	8892.5	11.6761
474046-475714(-)_1	496	57697.12	9.6208
474223-475714(-)_1	496	57697.12	9.6208
476094-478791(-)_1	898	102455.93	5.9112
479302-482389(-)_1	1028	114062.59	4.7229
482628-482936(+)_1	49	5804.74	9.4984
483299-484820(-)_1	506	57680.51	6.5016
485026-485392(+)_1	121	13803.92	5.8946
485644-486241(-)_1	198	20938.64	5.9121
489508-490474(+)_1	321	36410.88	9.6918
491109-493446(-)_1	778	88349.02	7.173
495798-495954(+)_1	51	5915.0	7.7914
496284-497397(+)_1	370	41141.89	7.0602
497670-499173(-)_1	500	56436.5	8.1966
499913-501689(+)_1	28	3251.04	10.5057
501905-505181(-)_1	1091	119938.86	5.1335
506551-507163(+)_1	203	23489.75	9.5832
507343-507949(-)_1	201	23696.91	10.8848
509412-510108(-)_1	231	26841.96	8.8718
513227-514214(+)_1	328	37593.39	6.9299
514568-514901(-)_1	110	12513.12	4.6156
515340-517155(-)_1	604	67611.27	8.1026
518375-519464(+)_1	362	41352.09	7.0251
519789-521682(+)_1	630	72626.24	8.6198
522129-522876(-)_1	248	26839.52	5.801
523469-524474(-)_1	334	38979.96	7.2118
524947-527050(-)_1	700	80186.88	9.9272
527853-528747(-)_1	297	34252.95	3.8891
529923-531258(+)_1	444	45994.86	10.0371
531449-532061(-)_1	203	22606.88	6.9579
532337-534050(+)_1	570	63851.49	4.1839
534217-535198(-)_1	326	37460.06	8.624
535772-536306(-)_1	110	12238.06	7.1286
537176-540269(+)_1	1030	117834.23	4.7174
540965-542588(+)_1	540	61340.89	8.3196
543307-544993(+)_1	561	63234.99	8.4384
545475-545925(+)_1	149	17025.48	4.2298
546272-547272(+)_1	80	9425.06	10.7481
547517-548615(+)_1	365	43073.11	10.2954
548738-549335(-)_1	198	22575.95	5.5304
549585-550260(-)_1	224	26231.36	9.2852
550514-551426(+)_1	303	35169.94	4.0605
551718-554508(-)_1	929	105847.91	8.4122
554873-555152(-)_1	20	2556.14	12.5056
555565-556141(-)_1	191	21864.24	5.352
556488-558072(-)_1	527	61291.67	7.9248
559126-559582(+)_1	151	16792.13	8.9828
560505-563196(+)_1	896	102960.22	8.3452
563762-564689(+)_1	308	35237.12	4.6859
565102-566323(+)_1	406	46648.9	6.8364
567447-568395(+)_1	315	32255.41	3.8878
568812-569484(-)_1	223	25808.32	4.3298
569681-570014(+)_1	110	13101.42	9.864
570222-570438(-)_1	2	236.29	5.55
570639-573624(+)_1	994	113706.69	4.6478
573939-576684(-)_1	914	102807.23	7.1185
577042-578524(+)_1	493	57363.6	5.7218
578667-579849(+)_1	393	46024.89	10.0088
580007-580607(-)_1	199	23044.83	9.0553
580892-582755(-)_1	620	71395.57	9.0144
583550-583790(-)_1	4	505.63	10.0
584083-584926(-)_1	280	33410.7	4.7872
585116-586268(-)_1	383	44720.03	9.2579
587967-590574(+)_1	868	99073.33	6.1086
590916-591849(-)_1	310	34737.66	5.1244
592553-594380(-)_1	608	68378.43	8.8497
596359-596788(+)_1	32	3756.54	8.5111
597752-602612(+)_1	1619	183125.28	6.0146
603612-606297(+)_1	894	99717.23	7.1544
606612-610359(-)_1	1248	140792.24	5.6993
610712-611513(-)_1	254	28492.6	4.0673
614451-615249(+)_1	265	30020.28	4.5354
615872-616301(+)_1	142	15758.54	4.2317
616568-618326(-)_1	585	64237.27	6.9856
619185-621822(+)_1	878	97955.44	5.7268
621987-625731(-)_1	1247	145034.79	9.4385
626166-627591(-)_1	474	52254.2	5.351
627806-628661(+)_1	30	3554.35	6.9665
630319-632392(-)_1	690	78870.54	7.2034
632597-634694(+)_1	698	80204.44	5.9998
634852-636967(-)_1	704	78072.0	6.6251
637417-639148(+)_1	576	66485.66	6.0641
639560-641084(-)_1	507	56315.49	6.4355
641798-642914(-)_1	371	41408.81	4.9363
643475-643793(+)_1	105	12268.51	12.8661
644028-644886(-)_1	285	31089.08	10.7035
645226-646924(-)_1	565	63648.41	9.5383
647134-649081(+)_1	648	74608.79	4.7003
649480-651778(+)_1	765	86058.71	8.0047
652274-652469(+)_1	12	1549.91	7.9804
652742-654455(-)_1	570	64598.93	9.6141
654765-655374(+)_1	202	22453.1	4.5197
655940-659141(+)_1	1066	121122.89	9.4038
659797-660709(-)_1	303	34088.0	6.4182
660864-661185(+)_1	106	12134.98	7.8795
661594-662563(+)_1	322	37787.62	8.555
662691-663999(-)_1	435	50591.58	9.5862
664436-665444(+)_1	335	39307.0	8.1256
665672-670439(+)_1	1588	174902.49	6.4497
670747-674206(+)_1	1152	131521.81	5.5638
674535-676579(-)_1	297	32918.73	5.097
676940-677828(-)_1	10	1189.58	8.9962
678000-679668(-)_1	555	64914.32	5.8624
679999-681484(-)_1	494	56560.0	8.1753
682220-682631(-)_1	136	13624.32	4.2507
684147-688698(-)_1	1516	170964.16	8.4212
689414-691403(+)_1	662	74419.11	6.4529
691739-694022(+)_1	760	88758.09	5.336
694348-694651(-)_1	55	6449.62	8.542
694853-695519(+)_1	221	24927.69	4.5079
695612-700712(-)_1	1699	194618.74	5.3165
701173-702304(-)_1	376	42342.83	8.1681
702764-704669(-)_1	634	68285.55	4.4439
705091-706885(-)_1	597	64551.35	4.4291
707520-709098(+)_1	525	58720.1	10.1246
709329-711456(-)_1	708	79479.1	8.6166
712339-713953(+)_1	537	62615.65	5.6372
714349-715723(-)_1	457	50037.23	9.687
716270-718106(+)_1	22	2466.89	10.4996
718157-721880(+)_1	1240	140430.48	5.748
718190-718436(+)_1	13	1675.93	12.204
722229-723207(-)_1	325	36757.58	9.0801
723740-724544(+)_1	267	31310.83	4.1969
724752-726003(-)_1	416	47935.02	5.2947
726526-727015(-)_1	162	17378.64	7.3199
727539-727953(+)_1	137	14584.16	4.8053
728387-729485(+)_1	365	39596.67	6.4943
729901-733813(+)_1	1303	149778.97	9.2034
734204-736763(+)_1	852	95857.62	9.176
737004-738168(+)_1	387	43218.61	4.0469
738388-739096(-)_1	235	26695.71	3.8097
739416-739944(+)_1	175	20113.69	10.2032
740035-742210(-)_1	724	83501.39	7.4293
742876-744220(+)_1	447	51124.72	6.3744
744261-747228(-)_1	988	113596.81	5.3204
747451-748072(+)_1	206	22987.3	4.3274
748317-749838(+)_1	506	58280.66	4.5129
750326-751871(-)_1	514	56643.8	8.6309
754195-760210(-)_1	2004	226231.98	4.3895
762698-763817(+)_1	372	42054.19	4.9098
764409-766455(+)_1	681	76072.67	7.7636
766650-767697(-)_1	348	39632.72	4.752
768178-768919(+)_1	246	27558.03	9.0311
769240-770212(-)_1	323	37554.57	9.9503
770505-772614(+)_1	702	79470.8	4.7527
772925-773573(+)_1	215	24132.34	4.8837
773994-774540(+)_1	181	20210.71	9.2504
774736-775219(-)_1	160	19340.27	4.8865
775449-776841(+)_1	463	54213.93	9.6407
777323-781793(+)_1	1489	171589.04	6.7143
781941-783402(-)_1	486	55685.89	9.9814
783650-785126(+)_1	491	57163.61	9.8933
785460-786153(+)_1	230	26295.28	4.8389
786286-786466(-)_1	11	1487.74	8.5573
786497-787382(-)_1	294	33358.31	6.2676
787785-788325(-)_1	179	20958.35	10.2028
788678-791306(-)_1	875	99079.2	5.1093
792285-793926(+)_1	546	59820.64	5.7144
794226-796224(+)_1	665	74758.68	4.7691
796421-797813(-)_1	463	50411.07	5.3176
798144-799272(+)_1	375	41994.61	9.1753
799389-800664(-)_1	424	42587.01	8.0104
801551-803549(-)_1	665	76320.57	9.1699
804201-805803(+)_1	533	59755.31	10.3137
805900-806626(-)_1	241	27628.11	8.7167
806854-808024(+)_1	389	44616.78	10.062
808169-809609(-)_1	479	55847.77	6.1202
809897-811712(-)_1	604	67097.28	6.6277
811937-812444(+)_1	168	19361.19	5.0088
812525-813581(-)_1	351	39962.1	6.3868
813763-814753(+)_1	329	37822.92	9.9863
814972-817147(+)_1	724	81055.34	7.2087
817705-820324(+)_1	872	99516.12	9.4293
820613-823172(-)_1	852	92905.45	10.1075
823852-826159(+)_1	768	88155.13	9.7946
826627-826861(+)_1	77	8737.75	4.1472
828595-830731(+)_1	711	81095.42	4.532
831079-832759(+)_1	559	60424.59	6.5925
833608-836365(+)_1	918	100778.99	5.9394
836719-837766(+)_1	348	39245.22	6.1809
837974-838255(-)_1	25	2644.99	9.849
838899-842874(+)_1	1324	151168.28	6.7483
843430-847366(-)_1	1311	148948.78	4.896
847672-848923(-)_1	416	47418.3	5.3926
849362-850760(-)_1	465	53376.02	9.528
851240-853364(+)_1	707	80795.0	4.7686
853966-855223(+)_1	418	47468.07	8.5896
856012-857554(+)_1	513	57562.89	4.3875
858225-858621(-)_1	131	14252.32	10.7787
859446-859845(+)_1	132	13989.16	11.3365
860408-861077(+)_1	222	24253.82	6.9831
861498-865536(+)_1	1345	150862.25	9.8223
865826-867680(-)_1	617	70988.2	7.4615
868655-870020(+)_1	454	50447.77	4.5444
870183-870795(-)_1	203	23598.77	10.165
871329-872976(+)_1	548	59683.68	7.3176
873334-874219(-)_1	294	32788.94	9.2438
874996-877078(+)_1	693	75101.6	7.1332
877381-879016(+)_1	544	65207.96	8.1507
879120-879777(-)_1	218	24421.86	5.2895
880501-881380(+)_1	292	33252.06	10.4311
881748-884670(-)_1	973	109217.48	5.1896
884918-887279(-)_1	786	87367.21	6.5634
887546-889010(-)_1	487	56291.42	9.9927
891675-893325(+)_1	549	61106.91	5.3907
893393-895157(-)_1	587	66579.41	9.4813
895428-897267(+)_1	612	69111.91	4.9177
897699-898881(+)_1	393	46796.28	7.0666
899178-899841(+)_1	220	24964.35	8.8542
900953-902321(+)_1	455	51416.51	7.7543
902655-903237(-)_1	193	22309.81	6.9628
903573-904695(-)_1	373	43802.79	8.9463
905029-905238(-)_1	21	2575.17	7.9908
905479-908002(+)_1	840	94879.52	8.6118
908299-908749(+)_1	149	16805.16	8.9214
908878-909460(-)_1	193	21646.41	10.2708
909990-911367(+)_1	458	52543.64	8.9886
911448-912714(-)_1	421	49188.65	7.9969
913053-914595(-)_1	513	58477.3	7.1201
914869-916354(-)_1	494	57386.73	4.5837
916713-919152(-)_1	812	91262.85	7.2647
919547-920687(-)_1	379	43155.85	9.4879
921638-922142(-)_1	167	18808.29	4.7201
922417-924109(-)_1	563	64534.42	5.0359
925940-926756(+)_1	271	30465.49	4.6594
927065-928358(-)_1	430	49027.38	9.7005
928881-931176(-)_1	764	85748.16	5.8759
931710-932724(+)_1	337	39323.02	9.277
932943-934866(-)_1	640	72683.97	9.4662
935379-936372(-)_1	330	37370.7	4.353
936871-938011(+)_1	379	42957.2	9.7161
938556-941571(+)_1	1004	109537.54	4.7904
941895-942720(+)_1	274	31424.58	5.6828
943067-944132(+)_1	354	38599.06	4.6658
945183-945900(+)_1	238	27066.08	5.1466
946401-946566(-)_1	3	369.44	5.5494
947397-948696(-)_1	432	48827.13	9.4823
950158-950230(-)_1	1	149.21	5.55
951331-952384(+)_1	350	39602.73	6.7195
952674-953592(+)_1	305	33993.87	4.7238
953926-954202(-)_1	91	10431.2	4.1954
955032-956277(-)_1	414	47713.48	7.8948
956571-961554(-)_1	1660	189964.38	6.7103
962054-962924(-)_1	289	33431.86	6.2941
963950-966581(+)_1	876	99946.86	6.7645
966766-967111(-)_1	114	13613.79	8.518
967569-968448(+)_1	292	32223.65	5.6492
968765-969674(+)_1	302	34064.82	4.9171
969833-971057(-)_1	407	46517.55	4.4662
970992-971310(+)_1	105	12466.78	10.0805
971273-974507(+)_1	1077	123473.23	6.5355
974728-976594(-)_1	621	69328.33	7.2715
977224-980980(-)_1	1251	140103.39	7.2399
982051-983821(-)_1	589	65645.49	7.4954
984214-986239(-)_1	674	77298.65	9.1115
