orf_name	Length	Mol_weight	PI
189957-191139(-)__1	31	3782.32	10.1736
191407-192412(+)__1	29	3405.96	7.791
192526-195298(-)__1	36	4182.96	7.0004
195723-197478(-)__1	56	6327.3	8.144
197574-198261(-)__1	25	3032.57	9.2021
198229-198661(+)__1	31	3922.5	5.9835
198299-198892(+)__1	46	5468.6	11.9475
198833-199157(+)__1	34	3808.66	10.7687
199115-203312(-)__1	61	7003.32	8.3591
204399-204783(-)__1	23	2649.26	8.5048
204988-206065(-)__1	52	6028.98	9.5606
206257-207733(-)__1	64	7487.77	10.9051
208059-208569(-)__1	10	1191.45	10.0
208817-209645(-)__1	54	5882.51	7.3576
210059-211874(+)__1	79	9045.51	11.6293
212076-212817(+)__1	61	6992.83	7.166
213064-214501(+)__1	47	5659.74	12.3951
214740-216285(+)__1	45	5556.45	8.2685
216441-218133(-)__1	56	6438.71	12.703
218521-221296(-)__1	54	6218.1	4.3527
221506-222283(-)__1	110	12457.36	9.6369
222474-222822(+)__1	42	4704.28	10.4066
223615-225496(+)__1	68	7453.49	9.181
227723-227822(+)__1	4	493.58	10.0
228105-228579(+)__1	23	2658.97	8.572
229098-230787(+)__1	119	13497.61	10.5706
231266-232730(+)__1	33	3874.36	10.9325
232904-236003(-)__1	64	7334.49	8.9613
236922-238482(+)__1	65	7303.52	9.5603
238758-239715(+)__1	39	4352.11	10.6296
239808-240249(-)__1	30	3339.99	9.137
240514-242062(-)__1	41	4661.42	10.8426
242284-246307(-)__1	96	10765.22	4.4201
246681-247620(+)__1	55	6134.36	11.4971
247734-248517(-)__1	18	1832.28	6.9666
248677-248902(+)__1	14	1644.95	11.4779
248996-249725(-)__1	39	4352.09	9.0884
249913-252280(-)__1	109	12417.2	6.2133
252494-253823(+)__1	98	10859.43	8.9288
254019-258312(+)__1	75	9007.11	11.2364
258546-258933(+)__1	19	2205.71	10.4997
259233-259617(+)__1	25	2964.56	10.8826
259958-262088(-)__1	54	5964.91	8.5435
263009-263582(+)__1	40	4540.13	10.3126
263622-264123(-)__1	38	4456.3	12.2435
264666-266442(+)__1	53	5935.74	10.7087
267023-272141(+)__1	86	9463.21	11.302
272203-272752(-)__1	26	3026.7	11.7505
273884-276044(+)__1	73	9116.72	10.5348
276237-279279(-)__1	65	7759.16	11.3636
279579-285897(+)__1	75	8659.03	10.0663
286214-287387(+)__1	35	4213.18	9.5258
287623-288718(-)__1	36	4377.34	10.4473
289595-289694(+)__1	5	563.71	5.55
289702-289816(+)__1	2	277.38	9.15
293995-294068(-)__1	4	475.61	10.0
296299-297856(-)__1	46	5470.42	9.9811
300173-300278(+)__1	13	1455.75	6.9676
301226-301589(+)__1	49	5540.37	10.4316
301589-302312(+)__1	45	5094.88	9.2722
303228-303807(-)__1	42	5110.25	8.4991
303824-304154(-)__1	33	3881.53	8.8591
304198-304828(-)__1	40	4121.84	4.4209
305263-306298(+)__1	50	6032.75	8.8664
306619-309118(+)__1	62	7413.82	9.8074
309526-310615(+)__1	38	4247.04	10.4388
886-3940(+)__1	55	6161.05	9.959
4407-6789(-)__1	64	7362.58	9.1949
6995-8453(-)__1	79	8973.04	8.1342
8656-9829(+)__1	31	3764.51	9.3142
10193-11219(+)__1	44	5116.0	10.1074
11400-11904(-)__1	20	2275.65	10.4338
12235-14467(-)__1	39	4579.42	9.9961
14794-16165(+)__1	41	4612.44	7.7551
16480-16585(+)__1	15	1652.96	3.55
16861-20236(-)__1	105	12011.67	6.3144
20656-21661(+)__1	37	4328.06	10.9325
22023-23865(+)__1	121	13672.4	11.2594
24250-26011(-)__1	55	6256.26	9.8481
29092-30151(-)__1	75	8859.12	11.1817
30424-32080(+)__1	45	5073.7	4.7921
32367-34320(-)__1	42	5012.81	11.0196
35228-38423(-)__1	63	7212.32	10.7046
38897-39827(-)__1	70	7456.62	8.3021
40262-43181(-)__1	59	6741.87	10.284
43308-43829(+)__1	85	10739.63	9.8929
44521-45472(+)__1	111	12572.4	8.1458
45966-46632(-)__1	41	4477.84	4.0798
47011-48316(-)__1	36	3991.55	5.5209
48640-51919(-)__1	56	6671.97	10.4815
52453-54547(-)__1	50	5679.77	12.4124
55293-55971(-)__1	46	5019.39	3.8835
56435-57068(+)__1	32	3807.58	11.133
57307-58420(-)__1	25	2917.47	9.2658
61791-61862(+)__1	2	250.31	5.55
62467-64183(+)__1	70	7975.28	9.8836
64413-65439(-)__1	26	2823.3	12.546
65723-66194(+)__1	42	4794.38	6.0265
66482-68087(+)__1	40	4605.35	3.9522
68389-70672(+)__1	45	5109.04	6.0815
70959-71943(-)__1	56	6356.51	12.2552
72798-73983(+)__1	73	8417.87	10.4585
74286-76161(-)__1	58	7028.13	11.4542
76692-77442(+)__1	79	9243.8	9.0616
77759-78620(+)__1	49	5496.34	8.6886
78728-79295(-)__1	25	2855.41	10.9856
79516-81580(-)__1	30	3501.18	7.982
81863-82766(-)__1	25	2715.3	10.2325
83110-84703(-)__1	67	7523.52	11.7396
85421-89234(+)__1	52	5863.8	7.9561
89786-92432(+)__1	36	3945.59	8.5722
92901-94020(+)__1	43	5128.04	9.9784
94532-95078(+)__1	30	3779.7	12.2159
95876-96736(+)__1	31	3575.97	4.3548
96927-99813(-)__1	49	5693.68	8.6034
100470-101835(+)__1	48	5573.38	11.1993
102114-103248(-)__1	35	3980.77	10.3557
103869-104691(+)__1	94	10781.53	10.72
104867-105005(-)__1	16	1763.08	5.5494
105043-106897(+)__1	42	4860.64	6.9676
107834-108797(-)__1	45	5313.32	11.5965
110374-111661(+)__1	41	4894.57	11.3918
112120-112375(+)__1	49	5417.19	9.8452
112835-114476(+)__1	57	6544.46	9.3882
115067-115985(+)__1	94	11000.7	11.2645
116303-117899(+)__1	38	4740.64	12.0559
117991-118504(-)__1	27	3098.54	7.7209
118871-120992(+)__1	58	6759.12	10.4436
121330-122365(-)__1	47	5517.37	10.4396
122664-124437(-)__1	56	6644.64	4.706
125054-125951(+)__1	31	3850.53	11.4962
126040-132478(-)__1	107	12215.25	9.2256
133171-134758(+)__1	44	5077.84	10.8408
134891-135566(-)__1	34	3603.16	5.5678
136241-137402(+)__1	47	5443.38	11.5887
137634-139914(-)__1	69	7969.21	10.5597
140215-140809(-)__1	26	2939.62	12.2436
141053-141629(+)__1	21	2396.63	4.4161
141743-144281(-)__1	60	7292.5	7.8525
144482-145865(+)__1	25	2984.45	3.9262
146161-146401(-)__1	12	1542.78	12.5
147171-148692(-)__1	56	6701.89	9.2032
149245-150796(+)__1	80	9432.11	8.4274
150992-151346(-)__1	13	1573.94	8.5597
151681-153250(+)__1	65	7453.47	6.0617
153538-154825(+)__1	40	4416.35	10.5732
155103-157818(+)__1	37	4024.7	11.6675
157975-159793(-)__1	64	7583.86	11.5679
160119-161388(+)__1	83	9058.47	10.6597
161706-164769(+)__1	44	5562.6	10.3901
165011-167444(-)__1	49	5715.72	10.7339
167806-169144(+)__1	37	4248.01	9.4306
169667-171131(+)__1	37	4401.29	8.5064
171468-175074(-)__1	55	6381.47	11.5787
175557-176628(-)__1	56	6529.66	10.9533
176885-178472(+)__1	32	3383.08	5.8199
178594-179446(-)__1	51	6010.37	9.758
179898-181965(+)__1	63	7364.35	7.7827
182197-187357(-)__1	94	10731.72	9.9118
188146-188818(-)__1	29	3409.08	10.5782
189932-192236(+)__1	51	5693.58	10.1415
193128-193674(+)__1	29	3711.43	10.7621
194624-195062(+)__1	24	2621.0	11.0776
195377-195983(-)__1	50	5607.4	10.6176
196354-197464(-)__1	31	3442.94	11.505
199120-200434(+)__1	59	7076.16	10.7207
200976-203424(+)__1	59	6899.22	10.4372
204036-205359(+)__1	44	5214.99	11.7351
205811-206000(+)__1	30	3392.92	10.2247
206551-207198(+)__1	52	5999.03	6.4391
207694-208546(+)__1	51	6084.99	10.4588
209269-210505(+)__1	59	6619.76	12.344
211555-212482(+)__1	51	5974.94	10.2353
212807-215315(-)__1	85	9202.35	5.5751
215674-216212(-)__1	32	3367.03	9.1671
216884-217823(+)__1	63	7381.54	9.1695
218040-218463(+)__1	42	4658.56	8.947
219166-221539(+)__1	51	5756.59	10.0582
221721-222171(-)__1	27	3191.98	11.2591
222502-223024(+)__1	21	2452.88	11.4306
223346-224270(-)__1	28	3065.6	8.9563
225255-227919(+)__1	49	5866.95	11.977
228241-230428(+)__1	67	7886.16	10.702
230682-231802(-)__1	52	6089.45	12.3878
232267-233185(+)__1	30	3556.1	9.4342
233295-235242(-)__1	34	3940.54	8.7652
235601-239912(+)__1	49	5738.96	10.1127
240002-240800(-)__1	53	6110.13	9.9999
241184-241637(-)__1	33	3831.43	10.4287
241909-243847(-)__1	78	9263.51	10.6372
244338-245331(+)__1	38	4591.31	9.1799
245547-246597(+)__1	44	5319.23	9.0525
246834-248517(-)__1	57	6561.9	8.5738
249001-250177(+)__1	46	5173.96	10.1059
250223-251441(-)__1	47	5357.27	8.768
251713-253147(-)__1	30	3697.2	7.1285
253426-256720(+)__1	62	7252.26	4.5091
256860-258402(-)__1	55	6380.57	9.1865
258664-259729(-)__1	53	5881.84	11.8068
259958-260975(+)__1	42	4952.79	12.6464
261113-261698(-)__1	35	3967.4	6.9715
261894-263196(-)__1	51	5790.73	11.7865
263579-266033(+)__1	91	11104.04	8.7362
266080-266354(-)__1	55	6288.33	4.664
266419-268648(+)__1	89	10128.12	6.6121
269251-269716(+)__1	18	2136.56	9.2001
269886-271251(-)__1	53	6277.42	11.0404
271523-272816(-)__1	43	4594.32	7.8382
273300-274749(+)__1	54	6079.13	7.1303
274905-276483(-)__1	33	3975.7	10.5579
276695-277529(-)__1	58	6544.55	10.6951
277911-278733(+)__1	48	5658.65	11.4972
278928-279132(-)__1	14	1645.96	10.794
279704-281342(+)__1	44	4774.52	10.7882
281727-283068(+)__1	41	4810.76	9.4106
283414-284269(-)__1	58	6780.91	9.5433
285253-285853(+)__1	51	5940.78	10.2847
286253-286574(-)__1	29	3472.21	9.6594
287086-288952(-)__1	71	8357.96	9.597
289445-291250(-)__1	52	5982.64	6.9142
291837-292869(-)__1	36	4114.93	10.9962
293476-296626(-)__1	73	8508.16	10.5018
297168-298032(-)__1	38	4496.19	11.0966
298684-299437(+)__1	41	4597.38	4.5868
300501-302598(-)__1	54	5938.91	6.1432
303069-306006(+)__1	44	5140.92	9.8605
306238-306850(-)__1	70	8245.85	11.2533
307137-307410(-)__1	39	4479.45	7.6827
307422-309330(+)__1	46	5480.33	10.9873
309515-310202(-)__1	51	5929.85	9.1532
310627-310804(-)__1	1	149.21	5.55
311243-312530(+)__1	72	8474.75	11.3431
312677-313856(-)__1	29	3455.12	10.7731
313920-314504(+)__1	17	1964.23	10.7841
314702-316565(-)__1	48	5636.86	7.8293
317077-317245(-)__1	10	1084.34	5.79
318040-320407(+)__1	65	7765.88	9.9606
320623-321343(-)__1	74	8849.33	10.7726
322037-327425(+)__1	66	7726.21	11.027
327855-328842(+)__1	34	3660.24	11.3048
329304-331845(+)__1	62	7322.17	10.2624
332128-333214(-)__1	53	6304.34	8.766
336206-336257(-)__1	10	1213.38	10.0208
336892-337096(+)__1	32	3748.35	5.9002
337089-337404(+)__1	38	4675.26	9.9386
340838-340934(+)__1	8	985.12	5.7894
341069-342530(-)__1	41	5031.94	8.466
342956-343508(-)__1	26	2790.32	11.3896
343918-344827(-)__1	32	3667.47	9.8611
345190-346018(+)__1	60	7196.99	8.4196
346318-347128(-)__1	78	8814.18	7.8446
347828-349298(-)__1	90	10495.95	11.4189
350848-351784(+)__1	93	10740.84	11.5246
352341-352863(+)__1	44	5245.84	6.9693
353416-353638(+)__1	18	2099.48	4.184
353786-354707(-)__1	31	3699.24	4.5869
355043-356366(-)__1	53	6433.57	11.397
356770-357571(-)__1	69	7435.73	11.2881
357858-359556(-)__1	34	3933.76	8.5359
360008-362573(-)__1	57	6634.71	10.5558
364436-365369(-)__1	47	5203.84	8.0913
365399-365711(-)__1	55	6405.7	8.5359
367782-369177(-)__1	35	4000.71	8.9179
369464-372263(-)__1	69	7838.93	9.5927
372810-374055(-)__1	32	3944.61	10.4103
374338-377335(+)__1	45	5075.96	12.116
377654-379250(+)__1	34	4074.72	5.5271
379505-380805(+)__1	49	5513.34	4.8282
381158-383456(-)__1	79	9722.12	9.7239
383878-385132(-)__1	58	6821.05	11.4516
385529-387623(-)__1	39	4574.34	10.775
392339-393515(+)__1	70	7693.74	4.5148
394491-395427(+)__1	49	5705.65	7.8333
395657-397310(-)__1	38	4533.41	11.0977
398066-401897(-)__1	93	10380.18	10.1862
404751-405429(-)__1	31	3598.99	5.6445
406173-407697(+)__1	51	5949.95	10.5211
407960-408893(-)__1	25	2931.54	3.6989
409330-410323(+)__1	38	4454.28	7.991
411039-412899(+)__1	66	7960.07	8.1388
413281-413476(-)__1	13	1574.83	5.4305
414276-414975(+)__1	27	3013.53	9.0836
415441-415939(+)__1	30	3422.93	10.9857
416233-416306(-)__1	4	534.59	5.79
417214-418528(+)__1	20	2369.64	8.7981
419084-419930(+)__1	38	4531.74	11.2113
420154-421477(-)__1	46	5487.51	10.563
422190-422673(+)__1	79	8909.45	6.6948
423848-425549(+)__1	40	4813.61	7.9705
426167-426779(-)__1	23	2451.71	6.9681
427185-428481(+)__1	66	7717.89	9.0219
429538-431794(-)__1	75	8637.17	8.6939
432347-432953(+)__1	45	5063.83	9.2008
433419-434049(+)__1	31	3586.11	5.5185
434532-435918(+)__1	75	8599.17	9.6331
436207-437474(-)__1	41	4595.48	9.0057
437932-440644(-)__1	77	9081.24	6.0448
441250-441925(+)__1	54	6077.96	6.0771
443348-444911(+)__1	39	4770.72	11.2595
445915-450421(+)__1	84	9743.79	10.6268
451734-452823(+)__1	56	5972.91	8.5212
453159-453786(+)__1	44	5102.03	9.8994
454050-455991(+)__1	76	8933.29	7.6709
456684-457812(-)__1	60	7138.42	8.746
458431-458932(+)__1	41	5054.09	11.417
459132-459411(-)__1	7	895.1	3.7498
459759-462897(-)__1	67	7904.13	9.0605
463284-464523(-)__1	55	6292.58	11.6209
464809-466114(-)__1	62	6800.92	10.6766
466429-467128(-)__1	55	6284.3	10.8496
467482-468682(+)__1	54	6146.1	8.9882
468741-469335(-)__1	35	4190.93	8.8167
470969-472358(+)__1	98	11013.77	8.8667
472982-473801(+)__1	27	3054.65	8.5523
474046-475714(-)__1	26	3199.65	7.9969
474223-475714(-)__1	49	5948.01	11.1658
476094-478791(-)__1	52	6171.09	9.1975
479302-482389(-)__1	48	5677.45	9.8219
482628-482936(+)__1	34	3728.49	3.8748
483299-484820(-)__1	66	7673.82	10.8037
485026-485392(+)__1	17	2033.37	8.7797
485644-486241(-)__1	27	3083.56	10.6391
489508-490474(+)__1	30	3573.25	8.2957
491109-493446(-)__1	69	8002.99	9.9802
494508-494592(+)__1	5	505.65	5.5289
495436-495508(+)__1	2	206.26	5.55
495798-495954(+)__1	6	622.75	3.8497
496284-497397(+)__1	31	3616.37	8.5239
497670-499173(-)__1	35	4104.53	3.8435
499913-501689(+)__1	43	5214.88	3.7346
501905-505181(-)__1	59	6874.8	10.4303
506551-507163(+)__1	28	3305.05	11.2211
507343-507949(-)__1	42	4860.65	10.2514
509412-510108(-)__1	51	6139.23	10.0484
513227-514214(+)__1	34	4179.84	4.5439
514568-514901(-)__1	36	4234.91	9.3227
515340-517155(-)__1	49	5645.68	7.6751
518375-519464(+)__1	30	3405.9	11.5996
519789-521682(+)__1	42	4745.51	10.5657
522129-522876(-)__1	42	4940.68	4.7718
523469-524474(-)__1	32	3570.15	12.1991
524947-527050(-)__1	62	7070.35	9.7574
527853-528747(-)__1	49	5462.28	12.2158
529923-531258(+)__1	134	15499.3	8.2347
531449-532061(-)__1	70	8183.72	11.1734
532337-534050(+)__1	75	8921.66	10.5496
534217-535198(-)__1	40	4889.5	8.7531
535407-535479(+)__1	1	149.21	5.55
535493-535565(+)__1	17	1837.12	4.184
535772-536306(-)__1	41	4866.57	8.5075
537176-540269(+)__1	61	7404.85	12.1245
540965-542588(+)__1	46	5183.98	11.8654
543307-544993(+)__1	73	8455.83	6.1192
545475-545925(+)__1	11	1278.63	11.6501
546272-547272(+)__1	30	3502.99	9.8385
547517-548615(+)__1	36	4212.12	12.8136
548738-549335(-)__1	63	7335.43	7.671
549585-550260(-)__1	20	2279.83	12.5163
550514-551426(+)__1	21	2459.93	10.6261
551718-554508(-)__1	45	5352.46	10.5339
554873-555152(-)__1	6	689.78	3.8497
555565-556141(-)__1	49	5678.77	10.634
556488-558072(-)__1	72	7856.28	11.3777
559126-559582(+)__1	21	2438.72	9.6659
560505-563196(+)__1	61	6721.87	7.8007
563762-564689(+)__1	33	3806.2	6.9682
565102-566323(+)__1	50	5605.52	10.4697
567447-568395(+)__1	40	4541.18	10.257
568812-569484(-)__1	44	5187.35	10.8677
569681-570014(+)__1	26	3219.79	10.1102
570222-570438(-)__1	21	2698.26	9.7016
570639-573624(+)__1	56	6560.88	10.9493
573939-576684(-)__1	59	6871.13	11.5133
577042-578524(+)__1	76	8805.47	9.1163
578667-579849(+)__1	61	6962.3	10.7857
580007-580607(-)__1	33	3778.48	7.6715
580892-582755(-)__1	41	4653.5	8.7988
583550-583790(-)__1	19	2358.84	8.5638
584083-584926(-)__1	27	3360.09	11.7159
585116-586268(-)__1	50	5824.79	11.1572
586563-586636(-)__1	3	361.41	3.7498
587967-590574(+)__1	38	4421.3	7.8376
590916-591849(-)__1	30	3531.23	10.4211
592553-594380(-)__1	73	8609.17	9.3358
596359-596788(+)__1	42	4759.47	10.9471
597752-602612(+)__1	88	10392.16	10.3727
603612-606297(+)__1	84	9660.17	10.0458
606612-610359(-)__1	51	5639.5	10.3275
610712-611513(-)__1	61	7313.59	8.7113
611741-611813(-)__1	5	553.65	3.7498
614451-615249(+)__1	31	3589.23	11.668
615872-616301(+)__1	37	4378.01	10.5635
616568-618326(-)__1	78	9138.52	10.8278
619185-621822(+)__1	28	3275.81	10.8853
621987-625731(-)__1	59	6736.86	11.0901
626166-627591(-)__1	66	7620.82	8.8127
627806-628661(+)__1	31	3532.17	6.0098
628864-628938(-)__1	7	887.11	11.6501
630319-632392(-)__1	60	6933.25	9.6936
632597-634694(+)__1	52	5849.43	3.2941
634852-636967(-)__1	45	5085.06	9.9207
637417-639148(+)__1	63	7617.52	6.9755
639560-641084(-)__1	40	4610.62	11.6511
641798-642914(-)__1	51	6080.15	10.8666
643475-643793(+)__1	18	2050.42	8.0302
644028-644886(-)__1	77	9003.33	10.3109
645226-646924(-)__1	28	3237.85	11.2471
647134-649081(+)__1	47	5758.02	11.3592
649480-651778(+)__1	58	6346.17	5.4967
652274-652469(+)__1	10	1362.74	10.0
652742-654455(-)__1	46	5418.42	10.3233
654765-655374(+)__1	15	1889.3	9.3235
655940-659141(+)__1	52	5948.89	8.0508
659797-660709(-)__1	41	4611.18	8.6423
660864-661185(+)__1	15	1873.16	8.7784
661594-662563(+)__1	53	6164.18	12.0665
662691-663999(-)__1	45	5522.4	9.5609
664436-665444(+)__1	46	5104.86	4.2992
665672-670439(+)__1	55	5807.7	6.9631
670747-674206(+)__1	63	7089.14	4.7625
674535-676579(-)__1	40	4634.56	10.6427
676940-677828(-)__1	27	3145.59	12.3439
678000-679668(-)__1	54	6320.22	8.8972
679999-681484(-)__1	41	4633.41	10.1002
682220-682631(-)__1	3	323.36	5.55
684147-688698(-)__1	55	6360.38	7.1312
689414-691403(+)__1	70	7845.3	6.1854
691739-694022(+)__1	52	6136.07	6.9402
694348-694651(-)__1	15	1908.28	8.5315
694853-695519(+)__1	43	4843.37	3.6116
695612-700712(-)__1	44	5136.06	7.6768
701173-702304(-)__1	32	3547.21	9.2367
702764-704669(-)__1	76	8989.09	9.9078
705091-706885(-)__1	66	8005.2	9.6103
707520-709098(+)__1	56	6405.35	10.1616
709329-711456(-)__1	79	8608.88	10.6753
712339-713953(+)__1	28	3205.75	5.9846
714349-715723(-)__1	44	5320.1	8.2645
716270-718106(+)__1	37	4315.75	11.3031
718157-721880(+)__1	104	11928.91	10.0623
718190-718436(+)__1	33	3948.7	11.6637
722229-723207(-)__1	26	3258.85	8.0196
723740-724544(+)__1	30	3420.68	4.1024
724752-726003(-)__1	59	7135.38	10.5934
726526-727015(-)__1	42	4344.12	10.8538
727539-727953(+)__1	29	3231.68	9.7817
728387-729485(+)__1	43	4845.73	10.124
729901-733813(+)__1	84	9851.7	11.8894
734204-736763(+)__1	50	5810.75	6.004
737004-738168(+)__1	71	8170.31	6.2628
738388-739096(-)__1	34	4129.66	5.6595
739416-739944(+)__1	26	3066.41	11.2534
740035-742210(-)__1	86	10325.91	10.7478
742876-744220(+)__1	26	3254.79	7.7926
744261-747228(-)__1	52	6165.37	7.1307
747451-748072(+)__1	32	3753.46	9.2103
748317-749838(+)__1	45	5588.5	11.149
750326-751871(-)__1	63	7344.61	9.8493
754195-760210(-)__1	126	14222.52	9.9678
760692-760764(-)__1	18	2181.54	8.7557
762698-763817(+)__1	35	4252.93	11.6131
764409-766455(+)__1	80	9454.1	12.0759
766650-767697(-)__1	23	2902.56	11.9343
768178-768919(+)__1	49	5667.56	8.7195
769240-770212(-)__1	35	4062.84	10.4878
770505-772614(+)__1	53	6336.21	11.3867
772925-773573(+)__1	68	7606.64	6.9741
773994-774540(+)__1	49	5812.67	11.2331
774736-775219(-)__1	22	2719.19	6.0651
775449-776841(+)__1	30	3527.9	6.4218
777323-781793(+)__1	94	10754.8	8.7903
781941-783402(-)__1	91	10138.27	5.6779
783650-785126(+)__1	54	6258.67	11.5738
785460-786153(+)__1	27	3096.61	10.7687
786286-786466(-)__1	11	1362.61	8.8216
786497-787382(-)__1	37	4336.35	11.0294
787785-788325(-)__1	41	4803.63	11.1318
788678-791306(-)__1	57	6576.45	8.5182
792285-793926(+)__1	44	4876.6	12.1187
794226-796224(+)__1	31	3566.07	8.663
796421-797813(-)__1	51	6003.16	9.5161
798144-799272(+)__1	63	7298.43	10.3883
799389-800664(-)__1	61	6618.73	10.1732
801551-803549(-)__1	58	6741.75	10.4394
804201-805803(+)__1	49	6134.2	11.8214
805900-806626(-)__1	28	3659.22	5.5943
806854-808024(+)__1	43	4664.71	9.8102
808169-809609(-)__1	60	7282.94	11.2891
809897-811712(-)__1	79	9413.04	10.8525
811937-812444(+)__1	33	4002.71	12.5174
812525-813581(-)__1	93	10353.89	9.3097
813763-814753(+)__1	46	5417.5	11.0832
814972-817147(+)__1	89	10011.77	7.3213
817705-820324(+)__1	51	5893.87	10.2394
820613-823172(-)__1	67	7338.53	8.3125
823852-826159(+)__1	73	8229.33	7.2732
826627-826861(+)__1	10	1136.37	8.799
828236-828368(+)__1	5	583.66	3.8497
828595-830731(+)__1	68	7581.72	10.5558
831079-832759(+)__1	23	2848.46	12.6286
833608-836365(+)__1	93	10804.78	11.6751
836719-837766(+)__1	38	4132.99	9.3264
837974-838255(-)__1	41	4524.28	10.219
838899-842874(+)__1	56	6771.02	11.1064
843430-847366(-)__1	60	6835.93	9.9379
847672-848923(-)__1	41	4612.16	9.7016
849362-850760(-)__1	52	5807.96	10.7859
851240-853364(+)__1	43	5099.8	4.5349
853966-855223(+)__1	21	2475.97	7.2764
856012-857554(+)__1	51	5714.89	10.683
858225-858621(-)__1	12	1484.84	9.1275
859446-859845(+)__1	29	3278.79	9.2774
860408-861077(+)__1	14	1661.87	4.4733
861498-865536(+)__1	46	5325.41	10.35
865826-867680(-)__1	44	5147.11	10.3595
868655-870020(+)__1	48	5426.33	12.134
870183-870795(-)__1	37	4381.77	7.359
871329-872976(+)__1	58	6653.65	8.032
873334-874219(-)__1	69	7750.98	9.994
874996-877078(+)__1	123	14118.35	11.1749
877381-879016(+)__1	38	4745.53	10.4436
879120-879777(-)__1	46	5235.12	10.0353
880501-881380(+)__1	28	3144.68	11.3793
881748-884670(-)__1	59	6739.95	6.9463
884918-887279(-)__1	48	5764.58	9.6616
887546-889010(-)__1	61	7164.37	10.8985
891211-891300(+)__1	4	406.5	5.55
891675-893325(+)__1	29	3480.08	8.534
893393-895157(-)__1	46	5467.42	10.8703
895428-897267(+)__1	39	4469.29	11.1981
897699-898881(+)__1	29	3137.53	3.6989
899178-899841(+)__1	63	7433.67	11.1118
900953-902321(+)__1	38	4561.52	11.4496
902655-903237(-)__1	91	10806.92	11.3503
903573-904695(-)__1	33	3620.18	11.9969
905029-905238(-)__1	15	1736.07	7.6797
905479-908002(+)__1	48	5556.58	10.1768
908299-908749(+)__1	24	2912.37	4.5869
908878-909460(-)__1	24	2713.31	6.0397
909990-911367(+)__1	42	5321.16	9.2534
911448-912714(-)__1	31	3647.47	10.3236
913053-914595(-)__1	84	9453.67	10.0964
914869-916354(-)__1	44	4798.71	9.2763
916713-919152(-)__1	45	5186.0	12.3998
919547-920687(-)__1	34	3939.83	10.577
921638-922142(-)__1	37	4264.84	8.0143
922417-924109(-)__1	45	5598.7	10.9469
925075-925157(-)__1	21	2411.89	9.7608
925606-925677(+)__1	21	2411.89	9.7608
